"id","session_id","ip_address","isp","city","region","country","postal_code","country_code","currency","asn","organization","coordinates","timezone","user_agent","language","languages","device_data","battery_data","screen_data","url","path","hash","search","referrer","performance_data","visit_count","first_visit","last_visit","first_source","created_at"
"1","2652d1d1-ae43-4626-9018-da51549972cf","163.116.140.161",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""load_time"":null,""device_data"":null,""battery_data"":null,""screen_data"":null}","1","2025-05-05 06:56:00","2025-05-05 06:56:00",NULL,"2025-05-05 06:56:00"
"2","397d7972-04c3-4265-b811-e1fc2c1e4aff","2607:fb90:8729:1ec:3866:5a64:47db:ba4a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 14; SM-S906U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.57 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/511.0.0.73.36;IABMV/1;]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""load_time"":null,""device_data"":null,""battery_data"":null,""screen_data"":null}","1","2025-05-07 20:28:12","2025-05-07 20:28:12",NULL,"2025-05-07 20:28:12"
"3","397d7972-04c3-4265-b811-e1fc2c1e4aff","2607:fb90:8729:1ec:3866:5a64:47db:ba4a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 14; SM-S906U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.57 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/511.0.0.73.36;IABMV/1;]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""load_time"":null,""device_data"":null,""battery_data"":null,""screen_data"":null}","1","2025-05-07 20:29:37","2025-05-07 20:29:37",NULL,"2025-05-07 20:29:37"
"4","397d7972-04c3-4265-b811-e1fc2c1e4aff","2607:fb90:8729:1ec:3866:5a64:47db:ba4a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 14; SM-S906U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.57 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/511.0.0.73.36;IABMV/1;]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""load_time"":null,""device_data"":null,""battery_data"":null,""screen_data"":null}","1","2025-05-07 20:30:33","2025-05-07 20:30:33",NULL,"2025-05-07 20:30:33"
"5","397d7972-04c3-4265-b811-e1fc2c1e4aff","2607:fb90:8729:1ec:3866:5a64:47db:ba4a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 14; SM-S906U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.57 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/511.0.0.73.36;IABMV/1;]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""load_time"":null,""device_data"":null,""battery_data"":null,""screen_data"":null}","1","2025-05-07 20:33:38","2025-05-07 20:33:38",NULL,"2025-05-07 20:33:38"
"6","397d7972-04c3-4265-b811-e1fc2c1e4aff","2607:fb90:8729:1ec:3866:5a64:47db:ba4a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 14; SM-S906U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.57 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/511.0.0.73.36;IABMV/1;]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""load_time"":null,""device_data"":null,""battery_data"":null,""screen_data"":null}","1","2025-05-07 20:35:11","2025-05-07 20:35:11",NULL,"2025-05-07 20:35:11"
"7","397d7972-04c3-4265-b811-e1fc2c1e4aff","2607:fb90:8729:1ec:3866:5a64:47db:ba4a",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 14; SM-S906U Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/136.0.7103.57 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/511.0.0.73.36;IABMV/1;]",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""load_time"":null,""device_data"":null,""battery_data"":null,""screen_data"":null}","1","2025-05-07 20:37:24","2025-05-07 20:37:24",NULL,"2025-05-07 20:37:24"
